1080.SR,1120.SR,1150.SR,1180.SR,1211.SR,2010.SR,2222.SR,2380.SR,7010.SR,8230.SR
12.344640731811523,41.79356384277344,11.414809226989746,27.189884185791016,13.333333015441895,84.21873474121094,25.156147003173828,9.5540771484375,35.101036071777344,32.119998931884766
12.369160652160645,42.25346374511719,11.471528053283691,27.126726150512695,13.383333206176758,84.55360412597656,25.156147003173828,9.680156707763672,35.4984016418457,32.36000061035156
12.442712783813477,42.36844253540039,11.471528053283691,27.31620216369629,13.383333206176758,85.3907470703125,25.156147003173828,9.680156707763672,35.4984016418457,32.0
12.356902122497559,42.02351379394531,11.428988456726074,27.095142364501953,13.383333206176758,86.730224609375,25.120054244995117,9.80623722076416,35.43218231201172,31.959999084472656
12.356902122497559,42.5409049987793,11.471528053283691,27.284622192382812,13.399999618530273,87.90225219726562,25.19223976135254,10.058398246765137,36.02824020385742,31.920000076293945
12.454970359802246,42.82834243774414,11.556607246398926,27.568836212158203,13.666666030883789,88.40455627441406,25.26442527770996,10.450647354125977,36.293155670166016,32.08000183105469
12.553041458129883,43.115779876708984,11.570786476135254,27.75831413269043,13.716666221618652,88.73941802978516,25.40879249572754,10.450647354125977,36.756752014160156,32.15999984741211
12.528524398803711,43.115779876708984,11.514066696166992,27.82147216796875,13.816665649414062,88.90684509277344,25.372697830200195,10.422629356384277,36.756752014160156,32.0
12.516264915466309,43.115779876708984,11.613327980041504,28.389904022216797,14.050000190734863,88.73941802978516,25.372697830200195,10.40861988067627,36.42560958862305,33.15999984741211
12.540783882141113,42.94331741333008,11.584965705871582,28.263582229614258,14.0,88.57199096679688,25.26442527770996,10.282540321350098,36.42560958862305,33.119998931884766
12.663372039794922,42.770851135253906,11.542428016662598,28.168848037719727,14.016666412353516,87.39994812011719,25.120054244995117,10.12844181060791,36.49184036254883,32.959999084472656
12.810477256774902,42.82834243774414,11.59914779663086,28.453062057495117,14.0,87.39994812011719,25.228328704833984,10.15645980834961,38.47868728637695,33.0
12.675630569458008,42.655879974365234,11.64168643951416,28.579378128051758,14.033332824707031,86.730224609375,25.19223976135254,10.08641529083252,37.485260009765625,33.439998626708984
12.577560424804688,42.5409049987793,11.59914779663086,28.64253807067871,14.033332824707031,86.89765930175781,25.120054244995117,10.100423812866211,36.95542907714844,34.040000915527344
12.528524398803711,42.48341751098633,11.613327980041504,28.6109561920166,14.016666412353516,86.89765930175781,25.120054244995117,10.058398246765137,36.88920593261719,35.400001525878906
12.504006385803223,42.25346374511719,11.613327980041504,28.13726234436035,14.050000190734863,85.89305877685547,25.228328704833984,9.932316780090332,36.49184036254883,35.599998474121094
12.614336013793945,42.36844253540039,11.613327980041504,28.295164108276367,14.050000190734863,85.72563171386719,25.08396339416504,9.890291213989258,36.95542907714844,34.79999923706055
12.553041458129883,41.966026306152344,11.59914779663086,27.663570404052734,14.0,85.0558853149414,25.04787254333496,9.778219223022461,36.95542907714844,35.040000915527344
12.553041458129883,41.966026306152344,11.6275053024292,27.663570404052734,14.016666412353516,85.0558853149414,25.120054244995117,9.764209747314453,37.021663665771484,34.79999923706055
12.467231750488281,41.966026306152344,11.584965705871582,27.221464157104492,14.033332824707031,85.89305877685547,25.08396339416504,9.83425521850586,37.485260009765625,34.79999923706055
12.454970359802246,41.56361389160156,11.499887466430664,26.55829620361328,13.666666030883789,84.38616943359375,25.011781692504883,9.66614818572998,37.352806091308594,34.119998931884766
12.19753646850586,41.39114761352539,11.471528053283691,26.71619415283203,13.283332824707031,83.71643829345703,24.650859832763672,9.610112190246582,36.756752014160156,34.040000915527344
12.28334903717041,41.10371017456055,11.443168640136719,27.284622192382812,13.5,82.62811279296875,24.686948776245117,9.5540771484375,36.95542907714844,34.79999923706055
12.28334903717041,41.218685150146484,11.414809226989746,26.71619415283203,13.716666221618652,82.8792724609375,24.54258155822754,9.427996635437012,36.69052505493164,33.959999084472656
12.234312057495117,42.655879974365234,11.358086585998535,27.158300399780273,14.433333396911621,83.21414184570312,24.506492614746094,9.343942642211914,37.352806091308594,33.959999084472656
12.479488372802734,43.23075485229492,11.443168640136719,26.653032302856445,14.633333206176758,83.38156127929688,24.61476707458496,9.5260591506958,37.419029235839844,34.36000061035156
12.467231750488281,44.15055847167969,11.514066696166992,27.00040626525879,15.966666221618652,84.72102355957031,24.759138107299805,9.80623722076416,37.154117584228516,34.599998474121094
12.516264915466309,45.41529083251953,11.556607246398926,27.410938262939453,15.649999618530273,85.0558853149414,24.903507232666016,9.764209747314453,37.88262176513672,34.400001525878906
12.491747856140137,45.58775329589844,11.556607246398926,28.421483993530273,15.266666412353516,85.22332763671875,24.86741065979004,9.73619270324707,38.01508712768555,34.15999984741211
12.504006385803223,45.990169525146484,11.570786476135254,28.579378128051758,15.666666030883789,85.55818939208984,24.939592361450195,9.708174705505371,38.279998779296875,34.599998474121094
12.504006385803223,48.002235412597656,11.499887466430664,28.389904022216797,16.316665649414062,86.06050109863281,24.939592361450195,9.722184181213379,38.87605285644531,34.7599983215332
12.504006385803223,48.86455154418945,11.570786476135254,28.80043601989746,16.0,85.89305877685547,25.011781692504883,9.722184181213379,39.73702621459961,34.63999938964844
12.430452346801758,48.05971908569336,11.570786476135254,29.24254608154297,16.03333282470703,86.22792053222656,25.156147003173828,9.84826374053955,39.67079544067383,34.31999969482422
12.307867050170898,48.28968048095703,11.514066696166992,29.24254608154297,16.700000762939453,85.55818939208984,25.08396339416504,10.01637077331543,38.80982971191406,34.68000030517578
12.160760879516602,47.94474792480469,11.485708236694336,28.674116134643555,16.866666793823242,85.3907470703125,25.08396339416504,9.84826374053955,38.213775634765625,34.560001373291016
12.258831024169922,48.4046516418457,11.485708236694336,28.76885414123535,17.133333206176758,86.22792053222656,25.08396339416504,9.69416618347168,38.47868728637695,34.63999938964844
12.07494831085205,48.57711410522461,11.485708236694336,28.547801971435547,17.633333206176758,87.0650863647461,24.975688934326172,9.764209747314453,38.14754867553711,34.47999954223633
12.013653755187988,50.53169250488281,11.485708236694336,29.053071975708008,17.833332061767578,87.90225219726562,25.04787254333496,9.83425521850586,38.80982971191406,34.599998474121094
12.013653755187988,51.27903366088867,11.499887466430664,28.9267520904541,17.333332061767578,88.0696792602539,24.939592361450195,9.890291213989258,38.08131408691406,34.0
11.866547584533691,52.313812255859375,11.485708236694336,29.684659957885742,17.133333206176758,89.2417221069336,24.939592361450195,10.212495803833008,39.33966064453125,33.880001068115234
12.050431251525879,51.394012451171875,11.485708236694336,29.842554092407227,17.333332061767578,86.56278991699219,24.86741065979004,9.98835277557373,38.87605285644531,34.68000030517578
11.842029571533203,50.186763763427734,11.570786476135254,30.50572395324707,17.399999618530273,87.2325210571289,24.903507232666016,10.01637077331543,38.279998779296875,34.720001220703125
11.854290008544922,51.45149230957031,11.698406219482422,31.51626205444336,17.333332061767578,87.73481750488281,24.86741065979004,10.212495803833008,38.87605285644531,35.0
12.136242866516113,51.566471099853516,11.755126953125,31.48468017578125,17.233333587646484,89.74402618408203,25.300518035888672,10.324566841125488,39.008506774902344,37.0
11.89106559753418,51.164058685302734,11.684225082397461,31.168886184692383,17.0,88.90684509277344,25.40879249572754,10.15645980834961,37.948856353759766,36.79999923706055
12.258831024169922,51.623958587646484,11.712587356567383,30.789939880371094,17.133333206176758,90.58119201660156,25.84189796447754,10.40861988067627,38.279998779296875,37.20000076293945
12.099465370178223,52.65874099731445,11.684225082397461,31.01099395751953,17.100000381469727,90.58119201660156,25.91408348083496,10.534701347351074,38.279998779296875,36.68000030517578
12.344640731811523,55.18819808959961,11.826024055480957,31.57942008972168,17.233333587646484,91.08348846435547,25.84189796447754,10.436637878417969,38.611141204833984,35.63999938964844
12.712408065795898,56.9128303527832,11.98200511932373,32.71628189086914,17.433332443237305,92.75780487060547,25.84189796447754,10.366594314575195,38.94228744506836,35.63999938964844
12.871770858764648,55.9355354309082,12.350679397583008,32.71628189086914,17.233333587646484,91.92063903808594,25.91408348083496,10.506683349609375,39.273433685302734,35.31999969482422
13.04339599609375,56.050514221191406,12.875335693359375,32.71628189086914,17.366666793823242,92.42294311523438,25.84189796447754,10.772851943969727,39.14097213745117,35.79999923706055
12.982101440429688,55.360660552978516,12.71935749053955,32.65312576293945,17.16666603088379,92.92523956298828,25.769712448120117,11.011004447937012,39.33966064453125,35.63999938964844
12.969842910766602,55.30317306518555,12.733538627624512,32.71628189086914,17.066665649414062,93.26010131835938,25.769712448120117,12.10369873046875,39.4058837890625,35.52000045776367
12.871770858764648,54.78578186035156,12.577559471130371,32.52680587768555,17.133333206176758,92.08808898925781,25.62534523010254,12.327840805053711,38.41246032714844,35.119998931884766
12.749183654785156,52.77371597290039,12.733538627624512,31.70574188232422,17.233333587646484,91.58577728271484,25.40879249572754,11.991626739501953,37.948856353759766,34.720001220703125
12.663372039794922,52.9461784362793,12.620099067687988,31.57942008972168,17.53333282470703,90.58119201660156,25.55316162109375,11.543341636657715,37.88262176513672,35.0
12.58981704711914,54.03844451904297,12.690998077392578,31.232051849365234,17.566665649414062,91.25091552734375,25.66143798828125,12.005636215209961,38.611141204833984,35.0
12.626594543457031,53.808494567871094,12.49247932434082,30.947834014892578,17.433332443237305,90.0788803100586,25.589845657348633,11.865547180175781,38.41246032714844,34.79999923706055
12.63885498046875,53.751007080078125,12.449938774108887,30.69519805908203,17.366666793823242,90.41374969482422,25.44403076171875,11.92158317565918,38.611141204833984,34.7599983215332
12.687888145446777,53.46356964111328,12.37903881072998,30.347824096679688,17.433332443237305,89.57658386230469,25.371126174926758,11.879555702209473,38.213775634765625,35.279998779296875
12.847253799438477,53.751007080078125,12.506659507751465,30.6004638671875,18.16666603088379,91.25091552734375,25.261770248413086,11.781494140625,39.074737548828125,35.20000076293945
12.920807838439941,54.55583190917969,12.577559471130371,31.70574188232422,18.833332061767578,93.09265899658203,25.626293182373047,11.935591697692871,39.73702621459961,35.36000061035156
12.810477256774902,54.61393356323242,12.5917387008667,31.895221710205078,18.700000762939453,93.09265899658203,25.553388595581055,11.865547180175781,40.00194549560547,35.52000045776367
13.047941207885742,57.40272903442383,13.045494079589844,33.53734588623047,19.0,98.28309631347656,26.245994567871094,11.837529182434082,41.98878860473633,35.279998779296875
13.12292766571045,57.286529541015625,12.889516830444336,34.737361907958984,18.833332061767578,96.2739028930664,25.84501075744629,11.823519706726074,41.260284423828125,35.08000183105469
13.172920227050781,56.82172775268555,12.917875289916992,36.000545501708984,19.066665649414062,98.45052337646484,25.917919158935547,11.949601173400879,42.121253967285156,34.84000015258789
13.422883033752441,56.531227111816406,12.861157417297363,35.305789947509766,19.433332443237305,97.78079986572266,25.95436668395996,12.257797241210938,41.657649993896484,34.91999816894531
13.285401344299316,55.60163497924805,12.846977233886719,35.179473876953125,19.0,98.11566162109375,25.84501075744629,12.257797241210938,41.392730712890625,34.880001068115234
13.285401344299316,55.60163497924805,12.846977233886719,35.179473876953125,19.0,98.11566162109375,25.84501075744629,12.257797241210938,41.392730712890625,34.880001068115234
13.2354097366333,55.31113052368164,12.962325096130371,35.305789947509766,19.066665649414062,98.28309631347656,25.95436668395996,12.159733772277832,41.392730712890625,34.720001220703125
13.2354097366333,55.31113052368164,12.962325096130371,35.305789947509766,19.066665649414062,98.28309631347656,25.95436668395996,12.159733772277832,41.392730712890625,34.720001220703125
13.160422325134277,53.451934814453125,12.65953540802002,33.8531379699707,18.799999237060547,97.27849578857422,25.99082374572754,12.38387680053711,40.33308792114258,35.08000183105469
13.247909545898438,52.92903518676758,12.500929832458496,33.28471374511719,18.433332443237305,97.94822692871094,25.84501075744629,12.24378776550293,39.67079544067383,34.2400016784668
13.197916984558105,53.33573913574219,12.601861000061035,33.411033630371094,18.5,97.52422332763672,25.95436668395996,12.21576976776123,40.00194549560547,34.119998931884766
13.310399055480957,54.73013687133789,12.774883270263672,34.611045837402344,19.0,98.88106536865234,25.95436668395996,12.565993309020996,40.00194549560547,34.31999969482422
13.485371589660645,54.9044303894043,12.904650688171387,34.4847297668457,19.100000381469727,99.22027587890625,25.917919158935547,12.888197898864746,40.66421890258789,34.119998931884766
13.460375785827637,54.9625358581543,13.005581855773926,34.23210144042969,19.066665649414062,101.25557708740234,25.917919158935547,12.832161903381348,41.06159591674805,33.7599983215332
13.435378074645996,55.31113052368164,12.976744651794434,34.16893768310547,19.299999237060547,101.59478759765625,25.917919158935547,12.678064346313477,41.06159591674805,33.84000015258789
13.347892761230469,55.77593231201172,13.034418106079102,33.91630554199219,19.16666603088379,101.25557708740234,25.808561325073242,13.084321975708008,41.1278190612793,34.15999984741211
13.372889518737793,56.2407341003418,13.25069808959961,33.91630554199219,19.466665267944336,101.59478759765625,25.808561325073242,12.958242416381836,41.52519607543945,34.08000183105469
13.347892761230469,55.95022964477539,13.293952941894531,33.60050582885742,19.866666793823242,101.25557708740234,25.772106170654297,13.112339973449707,41.92255783081055,34.0
13.547861099243164,56.937931060791016,13.553487777709961,33.91630554199219,19.5,101.76439666748047,25.808561325073242,13.392518043518066,42.055015563964844,35.0
13.997791290283203,56.82172775268555,13.899535179138184,34.35841369628906,19.0,101.76439666748047,25.808561325073242,13.462562561035156,42.12177276611328,35.20000076293945
14.310239791870117,59.26192855834961,14.418604850769043,36.568973541259766,19.333332061767578,108.37908935546875,26.100183486938477,14.597285270690918,42.589046478271484,35.400001525878906
14.22275447845459,57.46083068847656,14.303256034851074,35.87422180175781,19.100000381469727,105.15653228759766,25.808561325073242,14.37314224243164,42.3887825012207,35.52000045776367
13.960294723510742,57.46083068847656,14.216744422912598,35.11631393432617,18.700000762939453,103.63008117675781,25.84501075744629,14.163008689880371,41.988258361816406,36.31999969482422
13.872809410095215,57.7513313293457,14.043720245361328,34.674198150634766,18.5,102.44282531738281,25.808561325073242,14.61129379272461,41.5209846496582,35.79999923706055
13.935301780700684,57.983726501464844,14.101394653320312,34.674198150634766,18.633333206176758,103.4604721069336,25.99082374572754,14.569267272949219,41.5209846496582,35.0
13.785325050354004,57.5770263671875,13.928373336791992,34.547889709472656,18.333332061767578,102.2732162475586,25.99082374572754,14.667328834533691,41.38639831542969,34.7599983215332
13.722832679748535,57.80942916870117,13.841859817504883,34.737361907958984,18.366666793823242,102.61243438720703,25.99082374572754,14.709356307983398,40.64615249633789,34.91999816894531
13.622849464416504,57.635128021240234,13.82744026184082,34.609188079833984,18.366666793823242,101.59478759765625,26.02727699279785,14.877463340759277,40.71344757080078,34.79999923706055
13.7728271484375,57.925628662109375,14.05813980102539,34.609188079833984,18.53333282470703,104.13890838623047,26.100183486938477,14.989534378051758,40.84804153442383,34.47999954223633
13.785325050354004,59.02952575683594,14.332093238830566,34.609188079833984,18.899999618530273,104.81733703613281,26.175138473510742,15.591917037963867,40.78074645996094,34.439998626708984
13.7728271484375,59.842926025390625,14.38976764678955,34.92963790893555,19.399999618530273,104.9869384765625,26.175138473510742,15.717997550964355,40.71344757080078,34.279998779296875
13.797820091247559,59.26192855834961,14.202325820922852,34.737369537353516,19.333332061767578,104.47811889648438,26.10150718688965,15.675971031188965,40.57886505126953,34.2400016784668
13.835315704345703,58.913330078125,14.14465045928955,34.801456451416016,19.100000381469727,102.61243438720703,26.10150718688965,15.479846000671387,40.78074645996094,34.47999954223633
13.735331535339355,58.44852828979492,14.14465045928955,34.54509353637695,19.133333206176758,102.44282531738281,26.10150718688965,15.059578895568848,40.71344757080078,34.84000015258789
13.747828483581543,58.216129302978516,14.346510887145996,34.28873062133789,18.799999237060547,102.44282531738281,26.027875900268555,15.381784439086914,40.511558532714844,35.31999969482422
13.872809410095215,59.26192855834961,14.533952713012695,34.673274993896484,18.966665267944336,102.95165252685547,26.064693450927734,15.689979553222656,41.0499153137207,36.0
13.760327339172363,59.145729064941406,14.461859703063965,34.160545349121094,19.0,103.63008117675781,25.991065979003906,15.942139625549316,41.251808166503906,35.68000030517578
13.760327339172363,59.842926025390625,14.418604850769043,34.48099899291992,18.899999618530273,105.32613372802734,25.954248428344727,16.110246658325195,41.31909942626953,35.599998474121094
13.860311508178711,60.1915283203125,14.490697860717773,34.160545349121094,19.333332061767578,104.81733703613281,25.991065979003906,15.816060066223145,41.92475891113281,35.52000045776367
13.872809410095215,59.959129333496094,14.461859703063965,34.0323600769043,19.66666603088379,105.32613372802734,25.991065979003906,15.732007026672363,41.92475891113281,35.20000076293945
13.960294723510742,60.423927307128906,14.476280212402344,34.09645462036133,20.0,105.15653228759766,26.064693450927734,15.998175621032715,43.337955474853516,35.08000183105469
14.047781944274902,60.423927307128906,14.562790870666504,34.737369537353516,20.0,106.17417907714844,26.064693450927734,16.026193618774414,43.47254943847656,35.20000076293945
14.247750282287598,60.07532501220703,14.577208518981934,34.609188079833984,20.066665649414062,106.85262298583984,26.027875900268555,15.956149101257324,45.35679626464844,35.91999816894531
14.21025562286377,60.07532501220703,14.548370361328125,34.41691207885742,20.03333282470703,106.17417907714844,26.064693450927734,15.760024070739746,44.75115203857422,36.0
14.060280799865723,60.07532501220703,14.548370361328125,34.48099899291992,19.833332061767578,106.85262298583984,26.10150718688965,15.732007026672363,44.414669036865234,35.84000015258789
14.035282135009766,60.540130615234375,14.519535064697266,34.54509353637695,19.66666603088379,106.51339721679688,26.064693450927734,15.633943557739258,45.28950500488281,36.79999923706055
14.022786140441895,61.00492858886719,14.591626167297363,34.48099899291992,19.299999237060547,106.00457763671875,26.064693450927734,15.409802436828613,45.42409133911133,37.47999954223633
13.997791290283203,61.35352325439453,14.548370361328125,34.54509353637695,19.03333282470703,105.66535949707031,26.064693450927734,15.325748443603516,45.222206115722656,38.040000915527344
13.810319900512695,63.677528381347656,14.591626167297363,34.54509353637695,19.399999618530273,106.00457763671875,26.064693450927734,15.199667930603027,46.8372917175293,37.68000030517578
13.935301780700684,65.65291595458984,14.620466232299805,34.737369537353516,19.433332443237305,105.66535949707031,25.991065979003906,15.283720970153809,46.097049713134766,37.20000076293945
13.872809410095215,64.2585220336914,14.562790870666504,34.801456451416016,19.16666603088379,104.47811889648438,25.991065979003906,15.157641410827637,45.02032470703125,37.20000076293945
13.872809410095215,64.2585220336914,14.577208518981934,34.801456451416016,19.266666412353516,104.30850219726562,25.991065979003906,15.381784439086914,44.48196792602539,37.0
13.7728271484375,63.90992736816406,14.591626167297363,34.99372482299805,19.233333587646484,103.63008117675781,25.954248428344727,15.43781852722168,43.87631607055664,37.0
13.822819709777832,62.747920989990234,14.505117416381836,34.99372482299805,18.833332061767578,101.76439666748047,25.991065979003906,15.409802436828613,44.549259185791016,36.439998626708984
13.872809410095215,64.2585220336914,14.519535064697266,35.44236373901367,18.933332443237305,102.78203582763672,25.991065979003906,15.395792961120605,44.953025817871094,37.20000076293945
13.885308265686035,63.90992736816406,14.591626167297363,36.33964157104492,18.833332061767578,103.4604721069336,25.991065979003906,15.423810958862305,44.6838493347168,37.119998931884766
13.910303115844727,63.677528381347656,14.562790870666504,36.531917572021484,18.933332443237305,102.61243438720703,25.917434692382812,15.325748443603516,43.87631607055664,36.91999816894531
13.922800064086914,64.2585220336914,14.591626167297363,36.660099029541016,18.933332443237305,102.44282531738281,25.880619049072266,15.507863998413086,44.07819747924805,37.20000076293945
13.922800064086914,64.2585220336914,14.591626167297363,36.660099029541016,18.933332443237305,102.44282531738281,25.880619049072266,15.507863998413086,44.07819747924805,37.20000076293945
13.897807121276855,64.60711669921875,14.764654159545898,36.78828048706055,19.966665267944336,102.78203582763672,25.843807220458984,15.703989028930664,43.74171829223633,37.439998626708984
14.147767066955566,64.1423110961914,15.168371200561523,37.17282485961914,20.766666412353516,103.2908706665039,25.991065979003906,15.830068588256836,44.347373962402344,37.31999969482422
14.185260772705078,64.49092102050781,15.168371200561523,36.91646194458008,21.066665649414062,103.2908706665039,25.843807220458984,16.46047019958496,44.28008270263672,36.91999816894531
14.135269165039062,64.72332763671875,15.427907943725586,37.236915588378906,21.333332061767578,102.95165252685547,25.770174026489258,16.74064826965332,44.14548873901367,37.279998779296875
14.293949127197266,65.5367202758789,15.831628799438477,37.236915588378906,21.233333587646484,103.2908706665039,25.806991577148438,17.11888885498047,44.28008270263672,37.20000076293945
14.12891960144043,65.30432891845703,15.701860427856445,37.108734130859375,21.433332443237305,102.2732162475586,25.733360290527344,16.8807373046875,43.47254943847656,37.0
14.19239330291748,64.95572662353516,15.644186973571777,36.91646194458008,21.899999618530273,101.42517852783203,25.733360290527344,17.5811824798584,43.06876754760742,36.79999923706055
14.217782974243164,65.19107055664062,15.557674407958984,36.660099029541016,21.899999618530273,100.9163589477539,25.733360290527344,18.87700653076172,43.337955474853516,36.47999954223633
14.103531837463379,63.77899169921875,15.254881858825684,36.147369384765625,21.899999618530273,99.22027587890625,25.659732818603516,18.211584091186523,43.337955474853516,36.279998779296875
13.913116455078125,62.71992492675781,15.053021430969238,35.50645065307617,21.366666793823242,99.0506820678711,25.47566032409668,18.316650390625,42.665000915527344,35.79999923706055
13.84964370727539,63.30829620361328,15.18278980255127,35.250091552734375,21.16666603088379,99.89871215820312,25.438844680786133,18.386695861816406,43.0014762878418,36.0
13.976587295532227,63.30829620361328,15.125114440917969,35.378273010253906,21.5,99.22027587890625,25.586105346679688,18.386695861816406,43.40524673461914,35.7599983215332
14.154311180114746,63.54364013671875,15.341395378112793,35.8910026550293,21.66666603088379,100.2379379272461,25.770174026489258,18.56180763244629,42.79959487915039,35.7599983215332
14.040060043334961,63.661312103271484,15.41348648071289,35.57054901123047,21.399999618530273,100.9163589477539,25.696550369262695,19.262252807617188,42.463111877441406,36.0
14.078143119812012,64.36734771728516,15.658601760864258,34.609188079833984,22.5,101.59478759765625,25.696550369262695,19.61247444152832,42.463111877441406,36.08000183105469
14.090837478637695,64.72037506103516,15.543253898620605,34.86554718017578,22.833332061767578,101.76439666748047,25.586105346679688,19.33229637145996,42.7322883605957,36.0
14.078143119812012,64.36734771728516,15.644186973571777,35.18599319458008,23.0,102.10360717773438,25.549291610717773,18.947052001953125,43.53983688354492,36.68000030517578
14.217782974243164,64.60269165039062,15.586509704589844,34.86554718017578,22.866666793823242,102.10360717773438,25.696550369262695,18.17656135559082,43.60712814331055,36.91999816894531
14.281255722045898,65.30874633789062,15.644186973571777,35.250091552734375,23.299999237060547,102.61243438720703,25.659732818603516,18.17656135559082,45.087615966796875,36.63999938964844
14.23047924041748,66.60314178466797,15.975811958312988,35.44236373901367,23.03333282470703,102.95165252685547,25.62291717529297,18.001449584960938,45.6259765625,37.0
14.408199310302734,68.83893585205078,16.192092895507812,35.762821197509766,22.933332443237305,103.79969024658203,25.733360290527344,18.106517791748047,45.96244812011719,37.400001525878906
14.535141944885254,69.66265869140625,16.480464935302734,36.531917572021484,23.266666412353516,104.47811889648438,25.843807220458984,17.931406021118164,45.89516067504883,39.439998626708984
14.547836303710938,69.30963897705078,16.393953323364258,36.660099029541016,23.299999237060547,105.32613372802734,25.733360290527344,17.427085876464844,45.96244812011719,38.47999954223633
14.408199310302734,68.95661163330078,16.466047286987305,36.85237121582031,22.700000762939453,106.17417907714844,25.806991577148438,17.79131507873535,46.3662223815918,40.08000183105469
14.293949127197266,69.42730712890625,16.509302139282227,36.46781921386719,23.266666412353516,105.66535949707031,25.880619049072266,17.931406021118164,46.02728271484375,42.47999954223633
14.306642532348633,69.54498291015625,16.501981735229492,36.91646194458008,23.733333587646484,103.2908706665039,25.880619049072266,17.546161651611328,46.43400192260742,42.63999938964844
14.37011432647705,70.01567840576172,16.736257553100586,38.19828414916992,23.966665267944336,104.47811889648438,25.880619049072266,17.469112396240234,46.50179672241211,42.880001068115234
14.471671104431152,70.25102233886719,16.838756561279297,38.45464324951172,24.799999237060547,104.13890838623047,25.954248428344727,17.44109344482422,46.16285705566406,41.040000915527344
14.33203125,71.1924057006836,16.824115753173828,38.45464324951172,24.466665267944336,104.13890838623047,25.917434692382812,17.146907806396484,46.16285705566406,39.400001525878906
14.408199310302734,71.66310119628906,16.79482650756836,38.29266357421875,24.799999237060547,104.81733703613281,26.027875900268555,17.427085876464844,45.8917121887207,41.599998474121094
14.611310005187988,71.07473754882812,16.736257553100586,39.07017517089844,24.66666603088379,104.30850219726562,26.029216766357422,17.20294189453125,45.8917121887207,40.400001525878906
14.611310005187988,71.78077697753906,16.76554298400879,39.134971618652344,24.66666603088379,106.00457763671875,26.215139389038086,17.30100440979004,46.772945404052734,40.880001068115234
14.700170516967773,72.01612854003906,16.692331314086914,38.875797271728516,24.133333206176758,104.9869384765625,26.0664005279541,17.006816864013672,45.75613784790039,40.720001220703125
14.154311180114746,71.89845275878906,16.428768157958984,38.227874755859375,23.266666412353516,103.12125396728516,25.992029190063477,16.390424728393555,44.46818923950195,40.720001220703125
14.12891960144043,70.60404205322266,16.106637954711914,37.96870422363281,22.966665267944336,102.61243438720703,25.954849243164062,16.152273178100586,44.67155075073242,39.68000030517578
14.116227149963379,71.3100814819336,16.165203094482422,38.422245025634766,22.333332061767578,101.93399047851562,25.65737533569336,16.152273178100586,43.58695983886719,40.2400016784668
14.065448760986328,71.66310119628906,16.326269149780273,38.357460021972656,23.233333587646484,102.44282531738281,25.880477905273438,16.83871078491211,44.26483154296875,40.15999984741211
14.33203125,71.1924057006836,16.326269149780273,38.227874755859375,23.333332061767578,102.61243438720703,25.880477905273438,17.11888885498047,44.26483154296875,40.0
14.408199310302734,70.25102233886719,16.296987533569336,38.03349304199219,22.933332443237305,102.10360717773438,25.917661666870117,17.16091537475586,44.06147003173828,40.15999984741211
14.255863189697266,71.07473754882812,16.677690505981445,38.16307830810547,23.333332061767578,102.61243438720703,25.954849243164062,17.413076400756836,43.65475082397461,39.959999084472656
14.281255722045898,70.95706176757812,16.838756561279297,38.875797271728516,23.66666603088379,103.4604721069336,26.0664005279541,17.497129440307617,44.46818923950195,39.63999938964844
14.52245044708252,71.1924057006836,16.76554298400879,39.394142150878906,24.266666412353516,104.30850219726562,26.140769958496094,17.24496841430664,45.75613784790039,39.79999923706055
14.484365463256836,70.83939361572266,16.838756561279297,39.653324127197266,24.133333206176758,103.79969024658203,26.029216766357422,17.686250686645508,45.34942626953125,39.52000045776367
14.52245044708252,70.83939361572266,16.89732551574707,39.653324127197266,24.366666793823242,103.63008117675781,26.103586196899414,17.79131507873535,44.874916076660156,39.400001525878906
14.712865829467773,70.95706176757812,17.102319717407227,39.588523864746094,24.433332443237305,103.79969024658203,26.103586196899414,17.931406021118164,45.62056350708008,39.560001373291016
14.738256454467773,71.78077697753906,17.380525588989258,40.04207229614258,24.466665267944336,104.13890838623047,26.103586196899414,18.59682846069336,46.09507751464844,39.7599983215332
14.72555923461914,72.13379669189453,17.4537353515625,39.84769821166992,25.266666412353516,104.47811889648438,26.103586196899414,18.806962966918945,45.55278015136719,39.79999923706055
14.72555923461914,72.95751190185547,17.556236267089844,39.97728729248047,26.0,105.15653228759766,26.103586196899414,18.84198570251465,45.688350677490234,39.52000045776367
14.750950813293457,72.83983612060547,17.512304306030273,39.718109130859375,25.933332443237305,104.9869384765625,25.992029190063477,18.421716690063477,45.8917121887207,39.68000030517578
14.662087440490723,72.01612854003906,17.248741149902344,39.32935333251953,26.299999237060547,103.79969024658203,25.992029190063477,18.141538619995117,45.21385192871094,39.68000030517578
14.598615646362305,71.78077697753906,17.512304306030273,39.588523864746094,26.100000381469727,104.6477279663086,26.0664005279541,18.87700653076172,45.75613784790039,39.84000015258789
14.598615646362305,71.66310119628906,17.46837615966797,39.588523864746094,26.03333282470703,103.96928405761719,25.992029190063477,19.0170955657959,45.55278015136719,39.7599983215332
14.72555923461914,71.89845275878906,17.60015869140625,39.84769821166992,26.0,106.00457763671875,26.140769958496094,18.947052001953125,45.417198181152344,40.15999984741211
14.776337623596191,72.6044921875,17.60015869140625,39.84769821166992,26.333332061767578,104.9869384765625,26.140769958496094,18.59682846069336,44.94269943237305,40.79999923706055
