6098.T,6501.T,6758.T,6861.T,7203.T,7974.T,8306.T,8316.T,9432.T,9983.T
1807.1427001953125,622.40283203125,861.15673828125,24159.716796875,1001.8323974609375,2950.8056640625,563.3250732421875,1265.1842041015625,81.21439361572266,11436.517578125
1766.114501953125,624.0636596679688,868.5287475585938,24067.76171875,995.7535400390625,2947.531982421875,553.5789184570312,1251.3123779296875,80.51020812988281,11330.76953125
1855.803466796875,627.822021484375,868.72265625,24266.193359375,993.3541870117188,2958.17041015625,545.1073608398438,1237.4412841796875,81.55120086669922,11265.4521484375
1841.4915771484375,632.891357421875,872.7965698242188,24169.396484375,1001.0323486328125,2936.076171875,548.630859375,1240.6201171875,81.90332794189453,10752.2578125
1841.4915771484375,632.891357421875,872.7965698242188,24169.396484375,1001.0323486328125,2936.076171875,548.630859375,1240.6201171875,81.90332794189453,10752.2578125
1837.675048828125,637.9608154296875,873.960693359375,24246.833984375,988.5554809570312,2986.810546875,540.9840698242188,1233.3953857421875,82.1941909790039,10537.6455078125
1893.96923828125,631.230712890625,872.4087524414062,24333.94921875,980.2374877929688,3080.097412109375,538.2850341796875,1234.5513916015625,83.26582336425781,10553.197265625
1917.822509765625,643.9916381835938,879.5864868164062,24735.64453125,983.7567138671875,3053.91162109375,538.8099365234375,1225.3038330078125,82.82186126708984,10419.45703125
1893.96923828125,644.69091796875,880.5565185546875,25021.18359375,979.9177856445312,3045.728759765625,534.9863891601562,1219.2352294921875,82.76063537597656,10341.69921875
1887.290283203125,640.9325561523438,870.0807495117188,24856.63671875,972.3994750976562,2965.5341796875,528.8388671875,1210.2764892578125,82.60752868652344,10295.044921875
1882.5196533203125,636.9993286132812,866.5888061523438,24905.029296875,976.8784790039062,2888.6142578125,528.3140258789062,1209.698486328125,81.55120086669922,10291.9345703125
1843.39990234375,634.377197265625,877.6465454101562,24454.939453125,989.5151977539062,2927.074462890625,533.487060546875,1223.56982421875,81.50527954101562,10400.7939453125
1854.849365234375,636.9119873046875,891.2265014648438,24924.390625,999.7528686523438,3149.6533203125,530.8630981445312,1216.0562744140625,81.96456146240234,10366.5810546875
1835.766357421875,630.2693481445312,879.392578125,24846.953125,996.2337036132812,3065.367919921875,526.5897827148438,1210.2764892578125,82.39322662353516,10360.361328125
1821.4547119140625,663.919677734375,880.75048828125,24692.0859375,997.1934814453125,3067.0048828125,524.79052734375,1212.299560546875,82.51570129394531,10301.2666015625
1843.39990234375,644.4287109375,865.0366821289062,24692.0859375,1007.7508544921875,3035.908935546875,536.3358764648438,1240.6201171875,83.84754943847656,10407.013671875
1835.766357421875,647.4879150390625,856.8887329101562,25679.37890625,1007.7508544921875,3100.55517578125,537.3854370117188,1245.243896484375,83.26582336425781,10357.2490234375
1837.675048828125,649.9351806640625,857.2769165039062,25224.447265625,995.7535400390625,3058.003662109375,534.38671875,1236.2852783203125,83.18929290771484,10382.1337890625
1830.9959716796875,645.73974609375,860.186767578125,25142.173828125,994.314208984375,3076.82421875,531.687744140625,1229.3497314453125,83.20458984375,10298.1552734375
1840.5374755859375,644.4287109375,855.5308227539062,25185.734375,1013.9892578125,3122.6494140625,534.8365478515625,1232.5284423828125,83.43421173095703,10313.70703125
1858.665771484375,638.4851684570312,867.5586547851562,25156.69140625,1013.5092163085938,3125.104248046875,532.7372436523438,1230.7945556640625,82.79125213623047,10270.1640625
1821.4547119140625,633.5905151367188,853.9788818359375,24861.474609375,997.5130615234375,3067.822998046875,527.0396728515625,1215.189208984375,82.33197784423828,10139.53125
1842.4454345703125,628.4337768554688,841.56298828125,25166.373046875,1003.7516479492188,3004.8134765625,522.31640625,1201.89599609375,82.40852355957031,10102.2080078125
1842.4454345703125,628.4337768554688,841.56298828125,25166.373046875,1003.7516479492188,3004.8134765625,522.31640625,1201.89599609375,82.40852355957031,10102.2080078125
1929.2724609375,629.919677734375,825.8490600585938,24866.314453125,988.5554809570312,2946.714111328125,516.1688842773438,1185.134521484375,80.37242126464844,9999.5673828125
1987.4749755859375,633.8528442382812,833.9970703125,25432.556640625,1003.7516479492188,2998.266845703125,524.8652954101562,1202.4737548828125,80.77045440673828,10148.8623046875
2045.6781005859375,635.1638793945312,839.041015625,25485.791015625,990.7948608398438,3001.540283203125,524.5656127929688,1199.583984375,80.7551498413086,10018.228515625
2051.40234375,634.901611328125,839.6229248046875,25742.294921875,987.7557983398438,3001.540283203125,519.6175537109375,1198.7169189453125,80.80107116699219,9987.126953125
2038.0445556640625,626.0738525390625,819.835205078125,25693.90234375,979.757568359375,2954.078857421875,509.3465881347656,1183.978759765625,79.94377899169922,9750.7451171875
2062.85205078125,626.6856079101562,811.4932861328125,25781.01171875,985.8363647460938,2924.619873046875,502.7492370605469,1175.30908203125,81.03071594238281,9620.11328125
2062.85205078125,630.793701171875,813.0453491210938,26419.853515625,981.83740234375,2952.441650390625,500.8750915527344,1170.396484375,81.5665283203125,9613.890625
2074.30126953125,634.8143310546875,821.9691162109375,27610.416015625,987.4357299804688,2944.2587890625,498.7759094238281,1169.240234375,82.40852355957031,9760.0751953125
2062.85205078125,627.1227416992188,808.5833129882812,27513.62109375,976.8784790039062,2939.34912109375,494.8023376464844,1164.0384521484375,80.89291381835938,9822.28125
2059.035400390625,628.4337768554688,814.5972290039062,27111.9296875,985.0363159179688,2949.1689453125,498.026123046875,1172.1302490234375,81.00007629394531,9872.044921875
2068.5771484375,630.094482421875,813.0453491210938,27290.998046875,979.9177856445312,3014.63330078125,493.003173828125,1164.0384521484375,81.68898010253906,9769.408203125
2091.476318359375,632.8040771484375,814.791259765625,27349.072265625,974.1589965820312,2986.810546875,492.028564453125,1164.6165771484375,82.02578735351562,9633.3515625
2086.7060546875,650.6343994140625,838.2649536132812,27765.283203125,983.9166259765625,2982.71923828125,495.17730712890625,1165.1944580078125,83.14334869384766,9711.54296875
2090.522216796875,661.6473388671875,841.3690185546875,27712.05078125,989.0355224609375,2998.266845703125,505.373291015625,1188.891357421875,83.70978546142578,9842.9091796875
2098.155517578125,659.025146484375,848.9349365234375,27774.96484375,988.8755493164062,3011.360107421875,506.4977111816406,1190.6253662109375,81.62775421142578,9889.8232421875
2091.476318359375,648.53662109375,848.3529052734375,27455.546875,986.7962646484375,3009.72314453125,500.57513427734375,1177.6209716796875,80.6326675415039,9877.3125
2076.210205078125,643.8168334960938,836.131103515625,27252.27734375,994.7939453125,2937.71240234375,500.1252746582031,1175.59814453125,80.23462677001953,9805.3759765625
2237.460205078125,647.4879150390625,830.8931274414062,27339.392578125,986.1563110351562,2926.25634765625,493.2280578613281,1162.8826904296875,80.09686279296875,9561.412109375
2238.4140625,642.3310546875,826.0431518554688,27653.974609375,997.3532104492188,2898.43408203125,492.4783630371094,1160.28173828125,79.59166717529297,9608.3291015625
2247.955322265625,644.8657836914062,833.802978515625,27789.478515625,994.9541015625,2945.895751953125,490.0043640136719,1155.947021484375,79.66820526123047,9383.1337890625
2281.3505859375,651.8580322265625,867.1707763671875,28457.359375,1007.1111450195312,3001.540283203125,495.7021179199219,1164.0384521484375,79.72943115234375,9573.9248046875
2293.753662109375,660.1613159179688,857.082763671875,28738.0625,1017.5083618164062,3099.736572265625,504.1737060546875,1186.001708984375,79.20893096923828,10008.6748046875
2340.50732421875,681.8374633789062,849.90478515625,28931.6484375,1026.466064453125,3090.735595703125,511.74566650390625,1203.9185791015625,79.11707305908203,9880.4423828125
2332.874267578125,675.02001953125,820.6112670898438,28699.34765625,1028.7056884765625,3082.55224609375,506.9476318359375,1199.583984375,78.52003479003906,9993.0380859375
2345.278076171875,684.0225830078125,822.7451782226562,28834.974609375,1036.54345703125,3130.013427734375,510.9958801269531,1202.4737548828125,78.48941040039062,10055.591796875
2345.278076171875,684.0225830078125,822.7451782226562,28834.974609375,1036.54345703125,3130.013427734375,510.9958801269531,1202.4737548828125,78.48941040039062,10055.591796875
2347.18603515625,693.2000122070312,833.027099609375,29062.62890625,1076.373779296875,3350.9560546875,531.462890625,1239.1751708984375,78.61187744140625,10258.892578125
2307.112548828125,693.9867553710938,823.1331787109375,29174.037109375,1072.2149658203125,3509.7080078125,530.2632446289062,1233.6844482421875,78.47409057617188,10330.830078125
2299.478515625,693.2874145507812,813.4332885742188,28723.564453125,1077.8133544921875,3416.4208984375,539.334716796875,1240.9090576171875,78.16791534423828,10374.6162109375
2325.24072265625,691.7142333984375,809.7472534179688,28379.65625,1077.013427734375,3365.685546875,542.5584716796875,1248.1337890625,76.79010772705078,10346.46875
2345.278076171875,691.3646240234375,811.687255859375,28941.537109375,1085.171875,3371.4140625,539.0348510742188,1244.3770751953125,78.68843841552734,10362.109375
2357.681884765625,685.333740234375,795.1974487304688,28801.06640625,1090.13037109375,3307.58642578125,539.5596313476562,1246.11083984375,80.47959899902344,10434.0458984375
2367.265625,689.9195556640625,790.3475341796875,28491.0625,1095.4876708984375,3351.89501953125,547.0755615234375,1257.2999267578125,79.9670639038086,10509.111328125
2400.809814453125,699.0032958984375,799.271484375,28641.21875,1098.89697265625,3410.97412109375,553.376953125,1269.077880859375,79.82730865478516,10365.234375
2335.63818359375,699.2679443359375,812.0753173828125,28941.537109375,1089.318603515625,3410.1533203125,554.7435302734375,1272.0224609375,80.09132385253906,10380.8740234375
2348.097412109375,708.3516845703125,811.687255859375,29004.501953125,1087.8575439453125,3423.28173828125,550.03662109375,1264.95556640625,79.28372955322266,10462.1953125
2354.806396484375,716.90625,818.4771118164062,29672.9453125,1095.325439453125,3426.564453125,552.3899536132812,1267.3111572265625,79.48563385009766,10687.388671875
2364.390380859375,718.7581176757812,818.0892333984375,29178.876953125,1092.5654296875,3447.8984375,547.3034057617188,1265.2501220703125,80.60382843017578,10602.9423828125
2377.80810546875,714.6131591796875,802.9574584960938,29009.345703125,1101.3321533203125,3490.565673828125,543.9629516601562,1265.8388671875,81.00762176513672,10662.369140625
2437.229248046875,716.2006225585938,805.2853393554688,28767.15625,1118.378173828125,3583.286376953125,557.856201171875,1280.85595703125,80.35533142089844,11018.9248046875
2437.229248046875,716.2006225585938,805.2853393554688,28767.15625,1118.378173828125,3583.286376953125,557.856201171875,1280.85595703125,80.35533142089844,11018.9248046875
2526.361328125,722.4622192382812,800.0474853515625,29648.720703125,1136.398193359375,3560.3115234375,552.1622924804688,1272.31689453125,79.88941955566406,10959.50390625
2599.199951171875,721.6685791015625,795.3914184570312,29232.15625,1125.358642578125,3612.826171875,552.997314453125,1273.7890625,80.4485092163086,10975.138671875
2653.82958984375,721.7566528320312,788.0195922851562,29062.62890625,1124.2225341796875,3585.74853515625,547.3034057617188,1268.194580078125,81.06974792480469,10900.072265625
2602.075439453125,734.1035766601562,797.9134521484375,29086.84765625,1119.6767578125,3622.672607421875,547.9866943359375,1274.3780517578125,81.52013397216797,11500.5927734375
2626.035400390625,747.0673828125,807.0313720703125,29120.75390625,1117.079345703125,3635.801025390625,556.261962890625,1294.695068359375,81.64439392089844,11300.4208984375
2571.40625,746.362060546875,805.8673706054688,29149.81640625,1125.845947265625,3585.74853515625,553.9843139648438,1291.4560546875,81.90839385986328,11344.2109375
2539.778564453125,753.240966796875,819.835205078125,29130.4375,1134.125244140625,3521.74658203125,551.0994262695312,1292.6339111328125,82.65385437011719,11409.890625
2544.5712890625,754.2109985351562,819.6412353515625,29275.75390625,1133.1514892578125,3571.79931640625,557.0970458984375,1300.5841064453125,82.57621765136719,11431.7841796875
2596.32470703125,756.32763671875,821.9691162109375,29406.533203125,1136.235595703125,3579.18408203125,552.5418701171875,1291.7506103515625,82.3587875366211,11422.40234375
2601.116943359375,765.4994506835938,829.7291259765625,29513.1015625,1133.3134765625,3586.568603515625,561.42431640625,1302.0562744140625,81.87732696533203,11556.89453125
2627.952392578125,762.4127197265625,830.1171264648438,29968.412109375,1140.9437255859375,3618.570068359375,570.3828125,1312.067626953125,82.32772064208984,11594.427734375
2626.994140625,759.855224609375,822.5511474609375,29760.130859375,1134.449951171875,3621.851318359375,580.6320190429688,1325.3177490234375,82.57621765136719,11484.955078125
2627.952392578125,760.9135131835938,828.3711547851562,29968.412109375,1141.593017578125,3479.89892578125,584.35205078125,1330.912353515625,83.39933776855469,11619.4453125
2661.496826171875,774.318603515625,830.1171264648438,30292.943359375,1148.2491455078125,3526.669677734375,600.4469604492188,1360.0628662109375,84.57965850830078,11844.6416015625
2644.245361328125,792.3095703125,836.131103515625,30433.4140625,1148.8985595703125,3517.643310546875,594.1456298828125,1353.5849609375,84.96792602539062,11763.322265625
2660.538330078125,791.074951171875,856.11279296875,30433.4140625,1134.7747802734375,3593.95361328125,578.8858032226562,1330.0289306640625,84.99897766113281,11763.322265625
2633.702880859375,800.8640747070312,954.0816650390625,30496.38671875,1142.5670166015625,3559.49072265625,583.1373291015625,1337.684814453125,86.1793212890625,11766.4501953125
2638.015869140625,791.074951171875,980.4653930664062,30506.068359375,1161.5611572265625,3524.207763671875,587.4647827148438,1344.7515869140625,86.42781066894531,11813.3662109375
2638.015869140625,791.074951171875,980.4653930664062,30506.068359375,1161.5611572265625,3524.207763671875,587.4647827148438,1344.7515869140625,86.42781066894531,11813.3662109375
2623.16015625,781.4619750976562,1013.0570068359375,31000.138671875,1163.833984375,3488.9248046875,578.1267700195312,1329.440185546875,87.51492309570312,12072.966796875
2628.910400390625,793.5443725585938,1020.6231689453125,32244.978515625,1166.1068115234375,3512.72021484375,582.681884765625,1338.2735595703125,89.30096435546875,12482.6943359375
2630.827392578125,791.9569091796875,1049.5289306640625,32666.3984375,1177.6331787109375,3565.23486328125,577.2915649414062,1334.1513671875,89.59603118896484,12410.7587890625
2612.138671875,784.2841796875,1013.8330078125,33049.0546875,1163.3468017578125,3534.05419921875,574.7102661132812,1325.6123046875,89.70474243164062,12467.0576171875
2609.742431640625,779.0809936523438,1018.8770751953125,32850.453125,1153.9307861328125,3552.927001953125,566.814697265625,1312.656494140625,89.33202362060547,12714.1455078125
2625.076904296875,770.7027587890625,1008.2073364257812,32584.046875,1157.8271484375,3614.466552734375,563.4742431640625,1310.3009033203125,89.65816497802734,12326.3095703125
2625.5556640625,772.466552734375,1013.4452514648438,32327.32421875,1157.8271484375,3674.3662109375,563.2465209960938,1303.234130859375,90.32597351074219,12257.5009765625
2524.44482421875,752.0061645507812,988.41943359375,31920.453125,1129.9041748046875,3535.696044921875,558.9190673828125,1283.505859375,88.74185180664062,12176.1796875
2568.531494140625,755.4456176757812,1004.3270874023438,32448.42578125,1130.229248046875,3675.187255859375,560.8171997070312,1283.21142578125,90.34151458740234,12445.1640625
2567.09326171875,755.7102661132812,1011.69921875,32482.328125,1122.923583984375,3678.46923828125,564.1575317382812,1284.094970703125,89.20777130126953,12598.4228515625
2555.11328125,744.1572875976562,1018.10107421875,32361.244140625,1125.1966552734375,3673.5458984375,558.1598510742188,1277.028076171875,89.54944610595703,12570.2744140625
2532.112060546875,746.097412109375,1012.087158203125,32923.11328125,1140.9437255859375,3651.39111328125,564.7650146484375,1291.7506103515625,90.12407684326172,12632.826171875
2517.256103515625,753.15283203125,1025.6671142578125,32831.08203125,1149.22314453125,3693.239501953125,576.9119873046875,1305.000732421875,89.59603118896484,12704.763671875
2517.256103515625,753.15283203125,1025.6671142578125,32831.08203125,1149.22314453125,3693.239501953125,576.9119873046875,1305.000732421875,89.59603118896484,12704.763671875
2523.486083984375,745.4801635742188,1032.6507568359375,33199.20703125,1140.1318359375,3824.524658203125,578.8099365234375,1311.1842041015625,91.08696746826172,12739.166015625
2505.755615234375,742.3052368164062,1040.4107666015625,33145.92578125,1140.618896484375,3915.604736328125,579.1135864257812,1310.3009033203125,90.496826171875,12883.0419921875
2534.0283203125,733.9270629882812,1034.3968505859375,32797.1796875,1142.5670166015625,3863.08935546875,579.5691528320312,1304.117431640625,90.4502182006836,13026.919921875
2569.96875,742.746337890625,1032.4569091796875,32433.892578125,1144.8399658203125,3793.343994140625,595.588134765625,1326.2012939453125,91.08696746826172,13230.2177734375
2536.904052734375,735.69091796875,1008.983154296875,31440.919921875,1143.541259765625,3708.828857421875,601.3579711914062,1338.862548828125,91.3044204711914,13608.6728515625
2561.822265625,737.190185546875,999.283203125,30922.634765625,1144.677490234375,3716.213623046875,605.9890747070312,1344.1624755859375,89.4718017578125,13655.5869140625
2536.904052734375,731.5460815429688,1013.6390380859375,30268.728515625,1137.696533203125,3646.468017578125,608.0390014648438,1340.334716796875,89.03693389892578,13805.71875
2465.5029296875,735.9554443359375,1006.0732421875,30128.2578125,1135.9112548828125,3529.95166015625,609.3294677734375,1353.29052734375,90.38810729980469,13896.4228515625
2457.35546875,723.7850952148438,975.2276611328125,29813.4140625,1116.59228515625,3541.439208984375,596.347412109375,1346.2237548828125,90.31045532226562,13220.8359375
2502.8798828125,744.0690307617188,993.0753173828125,30433.4140625,1125.358642578125,3649.749755859375,591.7161865234375,1346.5181884765625,89.98431396484375,13533.60546875
2589.1376953125,750.1541137695312,1000.8353881835938,31058.255859375,1139.1578369140625,3586.568603515625,594.7529907226562,1362.712890625,89.59603118896484,13971.486328125
2592.970458984375,755.533935546875,982.5995483398438,30762.791015625,1144.0283203125,3641.54443359375,603.4838256835938,1393.6300048828125,89.36309814453125,13958.9765625
2620.285400390625,752.1826171875,978.5255126953125,30680.4453125,1143.0540771484375,3602.15966796875,617.0733642578125,1421.308349609375,88.5244369506836,13868.2734375
2627.952392578125,740.2767333984375,976.3914794921875,30510.9140625,1149.385498046875,3604.62060546875,630.1314697265625,1443.3922119140625,88.40018463134766,13868.2734375
2639.932373046875,741.5997314453125,973.0935668945312,30636.853515625,1151.9830322265625,3529.130859375,614.6438598632812,1419.541748046875,87.84109497070312,13777.5673828125
2635.61962890625,726.0780639648438,971.1536254882812,30670.76171875,1130.8785400390625,3530.7724609375,606.216796875,1411.0028076171875,83.10425567626953,13949.59375
2697.436767578125,749.2723999023438,1001.2232055664062,31319.828125,1162.69775390625,3530.7724609375,623.7542724609375,1432.7918701171875,83.47698974609375,14059.0615234375
2697.916259765625,770.7027587890625,992.4933471679688,31077.634765625,1167.892578125,3502.874267578125,620.79345703125,1435.4420166015625,83.16636657714844,14209.1943359375
2643.286865234375,787.3709106445312,994.2392578125,31111.541015625,1176.9833984375,3458.56494140625,633.9274291992188,1464.0035400390625,83.0265884399414,14149.765625
2676.831298828125,783.225830078125,1000.253173828125,30966.234375,1183.1527099609375,3462.667724609375,630.0554809570312,1445.74755859375,83.5857162475586,13949.59375
2706.541748046875,788.0764770507812,1007.2372436523438,31043.732421875,1182.178955078125,3471.693115234375,642.2027587890625,1464.8870849609375,83.2284927368164,14062.19140625
2705.1044921875,784.7251586914062,1007.043212890625,31605.609375,1182.178955078125,3475.795654296875,637.5714721679688,1447.8089599609375,83.50804138183594,13965.23046875
2747.27392578125,783.3140869140625,998.3131713867188,31387.638671875,1177.470703125,3420.0,634.6865844726562,1438.0919189453125,83.16636657714844,13949.59375
2722.834228515625,778.1107788085938,993.2694091796875,31116.388671875,1180.8798828125,3443.794921875,634.30712890625,1438.0919189453125,83.08872985839844,14190.4267578125
2695.999755859375,773.0838012695312,987.8374633789062,30966.234375,1172.27587890625,3372.408447265625,620.18603515625,1424.5472412109375,82.6072769165039,14071.5751953125
2683.539794921875,774.23046875,986.0913696289062,30573.8828125,1170.9769287109375,3379.79345703125,627.3984375,1433.3807373046875,82.32772064208984,14046.55078125
2683.539794921875,774.23046875,986.0913696289062,30573.8828125,1170.9769287109375,3379.79345703125,627.3984375,1433.3807373046875,82.32772064208984,14046.55078125
2683.539794921875,774.23046875,986.0913696289062,30573.8828125,1170.9769287109375,3379.79345703125,627.3984375,1433.3807373046875,82.32772064208984,14046.55078125
2683.539794921875,774.23046875,986.0913696289062,30573.8828125,1170.9769287109375,3379.79345703125,627.3984375,1433.3807373046875,82.32772064208984,14046.55078125
2718.04248046875,785.3424682617188,1024.1151123046875,31624.984375,1203.445556640625,3545.5419921875,643.11376953125,1476.075927734375,83.63228607177734,14525.08984375
2709.416748046875,790.7222290039062,1060.004638671875,31978.576171875,1226.0113525390625,3496.3095703125,658.0697631835938,1500.220947265625,84.02055358886719,14650.197265625
2709.416748046875,790.7222290039062,1060.004638671875,31978.576171875,1226.0113525390625,3496.3095703125,658.0697631835938,1500.220947265625,84.02055358886719,14650.197265625
2682.581787109375,804.74462890625,1088.7164306640625,31901.080078125,1224.2252197265625,3539.798095703125,655.4885864257812,1498.7486572265625,84.37777709960938,14822.224609375
2667.246826171875,809.1542358398438,1084.6422119140625,31964.044921875,1251.01171875,3629.23681640625,665.6617431640625,1524.36572265625,83.49251556396484,14637.689453125
2666.768310546875,806.3318481445312,1083.2845458984375,31949.513671875,1238.5115966796875,3620.210693359375,669.5337524414062,1539.3826904296875,83.47698974609375,14637.689453125
2637.536376953125,799.2767944335938,1071.83837890625,31993.111328125,1230.232177734375,3661.237548828125,662.8528442382812,1528.782470703125,81.20951843261719,15516.576171875
2692.16552734375,819.64892578125,1059.8106689453125,32462.958984375,1242.4078369140625,3680.9306640625,674.7720947265625,1556.460693359375,80.15342712402344,15494.6806640625
2697.916259765625,816.1213989257812,1061.9447021484375,33780.4609375,1255.3951416015625,3701.4443359375,675.1516723632812,1563.5274658203125,81.28716278076172,15932.560546875
2702.229248046875,805.7147216796875,1059.03466796875,34419.83984375,1263.35009765625,3716.213623046875,668.774658203125,1548.216064453125,81.10081481933594,15757.4111328125
2656.22509765625,809.4186401367188,1057.0946044921875,34395.62109375,1249.7132568359375,3804.010986328125,663.004638671875,1531.1380615234375,79.95153045654297,15810.5771484375
2688.331787109375,820.8834838867188,1069.3167724609375,34691.08984375,1256.3692626953125,3964.8369140625,668.6226806640625,1553.2218017578125,81.0386734008789,15732.3857421875
2681.14453125,822.735595703125,1080.95654296875,34637.80859375,1246.62890625,3975.50341796875,667.2561645507812,1549.099609375,81.3958740234375,15613.537109375
2672.99755859375,828.9970703125,1111.9959716796875,35030.15625,1256.53125,4069.044677734375,673.2538452148438,1563.822021484375,81.64439392089844,15904.41015625
2645.682861328125,817.6204223632812,1055.7364501953125,34783.125,1245.654541015625,3991.09326171875,659.0568237304688,1533.4937744140625,81.36482238769531,15816.8359375
2630.827392578125,809.6832275390625,1018.2950439453125,33853.1171875,1232.82958984375,3919.70703125,647.8206787109375,1515.23779296875,82.2190170288086,15425.873046875
2690.24853515625,811.3587646484375,1025.279052734375,33480.15234375,1235.1021728515625,3957.450927734375,638.40673828125,1487.8538818359375,82.01712036132812,15485.2998046875
2698.39599609375,797.2482299804688,1025.279052734375,33097.4921875,1240.783935546875,3930.374267578125,642.278564453125,1483.437255859375,82.34325408935547,15463.404296875
2611.180419921875,778.0225830078125,1005.4913330078125,32462.958984375,1238.5115966796875,3857.34619140625,637.0402221679688,1466.064697265625,81.30268859863281,15116.2275390625
2548.405029296875,764.0884399414062,1010.5352783203125,32177.173828125,1214.3226318359375,3936.118408203125,623.1469116210938,1436.3253173828125,80.6193618774414,15228.826171875
2634.18212890625,790.1929321289062,1044.6788330078125,33262.17578125,1236.725830078125,3956.63134765625,650.6297607421875,1499.926513671875,82.32772064208984,15510.3193359375
2592.011962890625,779.3455810546875,1064.07861328125,32637.33203125,1238.024658203125,3870.474609375,641.8230590820312,1482.5540771484375,81.67544555664062,15206.9345703125
2491.8583984375,756.32763671875,1080.1805419921875,31726.701171875,1217.7318115234375,3849.14013671875,623.2228393554688,1453.1090087890625,79.85836029052734,14556.3671875
2351.93115234375,721.7566528320312,1035.1729736328125,30263.884765625,1182.828125,3648.929931640625,600.21923828125,1409.5303955078125,77.85490417480469,13761.9296875
2370.14111328125,716.553466796875,1050.88671875,31038.88671875,1196.7896728515625,3685.033203125,601.2821044921875,1413.9471435546875,77.51322937011719,13568.0126953125
2409.91455078125,728.81201171875,1032.069091796875,31702.486328125,1225.8487548828125,3636.621826171875,607.8110961914062,1430.1419677734375,77.57536315917969,13471.0537109375
2343.3056640625,709.498046875,1003.7451782226562,30845.13671875,1211.887451171875,3555.388671875,591.2608032226562,1393.9246826171875,76.16207122802734,12973.74609375
2343.3056640625,709.498046875,1003.7451782226562,30845.13671875,1211.887451171875,3555.388671875,591.2608032226562,1393.9246826171875,76.16207122802734,12973.74609375
2321.741455078125,712.4083862304688,989.1953125,30738.5703125,1181.204345703125,3643.185546875,582.6058959960938,1379.2020263671875,72.8385238647461,12829.87109375
2288.67626953125,706.411376953125,985.1213989257812,30467.322265625,1156.203857421875,3635.801025390625,576.304443359375,1368.8963623046875,70.8971939086914,12817.36328125
2429.5625,713.9075317382812,1003.5511474609375,30743.416015625,1159.4505615234375,3761.34326171875,586.781494140625,1392.452392578125,72.29495239257812,13086.34375
2467.41943359375,718.0526733398438,1021.2052612304688,30239.66796875,1170.16552734375,3761.34326171875,589.5145263671875,1397.4578857421875,73.02488708496094,13324.05078125
2566.13525390625,736.1317749023438,1029.158935546875,30990.4453125,1197.926025390625,3839.295166015625,602.496826171875,1422.486328125,74.65559387207031,13658.71484375
2541.216796875,732.163330078125,1027.412841796875,30457.6328125,1183.6396484375,3853.24365234375,595.6640014648438,1405.4080810546875,74.46922302246094,13358.45703125
2549.36279296875,725.548828125,1043.32080078125,30951.703125,1185.1007080078125,3919.70703125,583.8966064453125,1388.9189453125,73.83248138427734,13430.3916015625
2520.132080078125,727.2244262695312,1037.69482421875,30942.01171875,1174.548583984375,3871.294677734375,580.4801635742188,1379.4964599609375,75.71168518066406,13239.603515625
2537.3828125,733.3096923828125,1038.6649169921875,31479.673828125,1182.3411865234375,3968.11865234375,581.0874633789062,1387.7410888671875,76.00675964355469,13349.072265625
2556.551025390625,729.781982421875,1044.0966796875,31760.60546875,1188.834716796875,4001.7607421875,584.276123046875,1390.0968017578125,77.2802734375,13616.1787109375
2535.945556640625,747.7731323242188,1055.1546630859375,32399.984375,1197.926025390625,4055.91650390625,591.5643310546875,1405.9970703125,77.93256378173828,13723.021484375
2484.19140625,721.40380859375,1055.7364501953125,31615.294921875,1174.548583984375,4027.197265625,578.7340087890625,1379.7908935546875,77.37345886230469,13377.3544921875
2430.520263671875,723.4322509765625,1028.576904296875,30937.16796875,1150.0347900390625,3954.169677734375,566.6629028320312,1358.001708984375,76.79882049560547,13223.3759765625
2357.2021484375,705.5294799804688,1015.9671020507812,30200.912109375,1122.76123046875,3987.8115234375,558.9950561523438,1350.345947265625,76.14654541015625,12877.7080078125
2359.59814453125,687.4503173828125,1014.6090698242188,30133.099609375,1106.2025146484375,3784.31787109375,551.5549926757812,1338.862548828125,77.37345886230469,13173.0927734375
2412.79052734375,695.1229248046875,1024.6968994140625,30646.54296875,1117.2418212890625,3899.193603515625,554.3638916015625,1343.2791748046875,77.73066711425781,13543.9033203125
2412.310791015625,683.3935546875,1031.2928466796875,30070.134765625,1103.4423828125,3782.677490234375,543.3555908203125,1328.2623291015625,77.96361541748047,13345.9287109375
2351.451904296875,686.4801025390625,1043.126953125,30544.8203125,1106.3646240234375,3936.118408203125,546.544189453125,1329.734619140625,77.3424072265625,13251.6572265625
2324.13720703125,697.4158935546875,1046.2305908203125,31363.419921875,1102.468505859375,3947.60595703125,544.4183959960938,1330.323486328125,77.57536315917969,13323.9326171875
2324.61669921875,713.64306640625,1027.9949951171875,31431.228515625,1129.5794677734375,3971.401611328125,555.8822631835938,1362.712890625,77.88597869873047,13515.6220703125
2359.59814453125,723.4322509765625,1039.052734375,31818.734375,1131.365478515625,4002.580810546875,560.057861328125,1359.1795654296875,77.80831146240234,13565.900390625
2374.9326171875,706.9404907226562,1047.5888671875,32167.48828125,1126.4951171875,3956.63134765625,555.1990966796875,1360.65185546875,77.59088897705078,13217.0888671875
2403.68505859375,703.9420776367188,1056.5125732421875,32627.64453125,1125.1966552734375,4023.91552734375,549.5809936523438,1355.351806640625,77.65299987792969,13257.94140625
