AZN.L,BATS.L,BHP.L,BP.L,DGE.L,GSK.L,HSBA.L,RIO.L,SHEL.L,ULVR.L
6156.0810546875,3104.559814453125,1908.5133056640625,558.548828125,3095.79736328125,1594.286865234375,647.2115478515625,4622.4658203125,2427.903564453125,4375.43603515625
6109.14892578125,3112.5224609375,1895.1629638671875,557.8511962890625,3104.284423828125,1594.4879150390625,646.9122924804688,4572.14453125,2433.888916015625,4390.40380859375
6136.11083984375,3105.5546875,1925.4505615234375,566.822998046875,3115.267578125,1600.714111328125,651.400634765625,4647.87451171875,2469.2998046875,4392.900390625
6177.05029296875,3097.093994140625,1937.0074462890625,576.3929443359375,3123.75439453125,1594.889892578125,650.5030517578125,4701.18408203125,2498.7255859375,4403.87744140625
6142.10205078125,3095.600830078125,1932.0260009765625,572.206298828125,3125.75146484375,1588.8646240234375,653.594970703125,4699.1904296875,2474.785888671875,4409.36572265625
6111.146484375,3084.65234375,1936.21044921875,574.3992309570312,3118.762451171875,1584.2452392578125,651.001708984375,4745.02783203125,2484.26171875,4384.9150390625
6009.29443359375,3071.214111328125,1916.0849609375,570.8103637695312,3117.763916015625,1572.194091796875,649.7050170898438,4696.2021484375,2480.272216796875,4383.91748046875
5979.33740234375,3074.69775390625,1927.841552734375,568.81689453125,3110.774169921875,1557.73388671875,656.9860229492188,4754.49267578125,2472.790771484375,4354.9794921875
5985.32958984375,3109.0380859375,1895.7607421875,568.119140625,3115.766357421875,1556.5289306640625,654.1934204101562,4685.73876953125,2461.818359375,4337.0166015625
6006.29833984375,3112.5224609375,1902.5355224609375,566.3245239257812,3112.771484375,1561.3487548828125,661.0752563476562,4655.8466796875,2461.818359375,4362.96044921875
5905.4443359375,3085.646728515625,1854.1153564453125,570.2124633789062,3107.279541015625,1547.2900390625,663.56884765625,4530.79296875,2475.284912109375,4368.94921875
5806.58740234375,3042.845947265625,1862.4842529296875,565.92578125,3121.258544921875,1530.8206787109375,664.7657470703125,4583.60498046875,2460.32177734375,4494.1904296875
5906.44384765625,3074.20068359375,1864.47705078125,580.6797485351562,3175.67578125,1563.7589111328125,665.86279296875,4620.47216796875,2514.68603515625,4518.14013671875
5899.4541015625,3029.90673828125,1836.3812255859375,568.4180908203125,3176.67431640625,1546.8885498046875,660.9757080078125,4538.7646484375,2466.805908203125,4523.62890625
5880.48046875,2968.193603515625,1824.0272216796875,567.5209350585938,3171.1826171875,1561.750732421875,660.1776733398438,4527.3056640625,2469.2998046875,4543.587890625
5786.6171875,2978.1474609375,1825.023193359375,554.3621215820312,3218.111083984375,1567.976318359375,663.6685791015625,4528.80126953125,2432.890625,4577.517578125
5831.55224609375,2997.0595703125,1823.2301025390625,550.7733764648438,3201.13720703125,1575.809326171875,667.7579345703125,4492.43115234375,2423.913818359375,4600.46923828125
5717.71630859375,2976.156494140625,1802.7061767578125,557.2531127929688,3228.595458984375,1580.02734375,665.3641967773438,4449.08544921875,2443.863525390625,4647.8720703125
5635.83544921875,2913.94580078125,1791.3485107421875,550.2750244140625,3226.099365234375,1566.3699951171875,663.1697998046875,4422.6796875,2407.454833984375,4620.427734375
5679.771484375,2866.66552734375,1756.079345703125,545.7891845703125,3193.149169921875,1553.917724609375,665.9625854492188,4343.4638671875,2447.35546875,4580.36279296875
5732.69482421875,2884.085205078125,1771.8211669921875,546.38720703125,3202.634521484375,1558.7379150390625,678.8291015625,4391.7900390625,2448.352294921875,4593.8359375
5754.66357421875,2860.196533203125,1758.2713623046875,531.53369140625,3207.127685546875,1524.1932373046875,660.4769287109375,4394.28125,2369.051025390625,4583.85693359375
5826.5595703125,2831.828125,1757.67333984375,536.6177368164062,3235.58447265625,1530.8206787109375,657.2852783203125,4406.23828125,2406.457275390625,4619.783203125
5817.57177734375,2872.140869140625,1727.1864013671875,523.9362182617188,3235.58447265625,1524.594970703125,650.2037353515625,4355.42041015625,2410.447021484375,4601.81982421875
5683.765625,2825.855712890625,1736.5517578125,522.6403198242188,3240.5771484375,1508.326416015625,650.303466796875,4396.2744140625,2420.42236328125,4600.3232421875
5667.7890625,2851.735595703125,1706.862060546875,524.7338256835938,3249.064453125,1518.7703857421875,648.3086547851562,4352.43115234375,2441.369873046875,4640.24365234375
5794.60546875,2860.693115234375,1740.9356689453125,533.0091552734375,3275.524169921875,1522.9879150390625,651.8993530273438,4488.943359375,2484.26171875,4631.2607421875
5812.578125,2891.5498046875,1743.5262451171875,537.794921875,3311.96875,1540.4613037109375,661.5740356445312,4503.3916015625,2512.690185546875,4680.66357421875
5871.494140625,2913.44873046875,1782.7803955078125,548.0642700195312,3345.41748046875,1556.76806640625,659.35791015625,4592.57177734375,2515.5537109375,4765.494140625
5866.5,2943.806884765625,1788.1602783203125,554.345458984375,3342.921630859375,1561.7899169921875,653.0735473632812,4656.34326171875,2530.019287109375,4786.94970703125
5815.5751953125,2958.2392578125,1784.9720458984375,555.5419921875,3338.927490234375,1558.174072265625,648.4850463867188,4659.83203125,2533.0126953125,4777.96875
5859.51025390625,2967.6962890625,1783.3779296875,558.4332885742188,3319.45703125,1551.3446044921875,650.8790893554688,4620.47216796875,2532.51318359375,4741.54150390625
5929.40966796875,2969.188720703125,1780.1898193359375,558.8322143554688,3313.466796875,1578.0601806640625,655.8666381835938,4658.33642578125,2533.0126953125,4847.330078125
6004.30126953125,2937.83544921875,1750.898681640625,542.4807739257812,3313.466796875,1578.462646484375,657.6622314453125,4573.14208984375,2468.6650390625,4829.3671875
6080.19189453125,2970.681640625,1793.3409423828125,542.879638671875,3343.42041015625,1588.9078369140625,657.7620239257812,4625.45458984375,2481.13427734375,4873.77734375
5929.40966796875,2873.1357421875,1827.2152099609375,543.8766479492188,3353.905029296875,1553.553955078125,656.8641357421875,4758.97705078125,2475.648193359375,4849.82568359375
5869.4970703125,2796.989990234375,1793.3409423828125,539.6892700195312,3310.47119140625,1542.50634765625,653.8716430664062,4628.44384765625,2454.198974609375,4830.36376953125
5853.51904296875,2816.399658203125,1803.303955078125,539.6892700195312,3350.41064453125,1543.9122314453125,651.9763793945312,4628.44384765625,2460.18359375,4877.2705078125
5824.5615234375,2747.22119140625,1777.998046875,538.4927368164062,3320.455322265625,1533.6678466796875,643.4974975585938,4520.3310546875,2455.196044921875,4827.3701171875
5935.400390625,2754.188720703125,1791.3485107421875,542.3811645507812,3356.900146484375,1555.9647216796875,645.2930297851562,4578.6220703125,2466.668701171875,4845.33447265625
5978.33935546875,2824.860595703125,1793.9388427734375,542.9793701171875,3292.997314453125,1537.0821533203125,646.0909423828125,4589.58349609375,2453.201416015625,4804.9150390625
5950.37939453125,2815.404541015625,1787.7615966796875,536.000244140625,3330.939697265625,1534.2703857421875,644.6944580078125,4504.88623046875,2454.697265625,4848.3291015625
6036.2548828125,2902.00146484375,1797.724609375,541.8828125,3365.3876953125,1551.54541015625,642.4999389648438,4522.32421875,2493.106201171875,4870.28466796875
6019.279296875,3000.045166015625,1817.4515380859375,550.157958984375,3401.83203125,1572.034423828125,649.282958984375,4502.39453125,2517.050048828125,4904.2158203125
6095.169921875,3006.017822265625,1845.1484375,553.8469848632812,3397.83837890625,1583.8863525390625,656.7644653320312,4570.650390625,2535.506103515625,4889.24755859375
6128.12158203125,3056.78125,1887.1925048828125,555.342529296875,3389.3505859375,1580.6719970703125,654.2706909179688,4679.76025390625,2536.503662109375,4908.20849609375
6189.03369140625,2922.407470703125,1901.5391845703125,539.190673828125,3424.797119140625,1590.113037109375,647.2880249023438,4695.703125,2509.5673828125,4962.60009765625
6185.03955078125,2903.992431640625,1921.8638916015625,537.3961791992188,3419.3056640625,1589.5103759765625,646.29052734375,4788.8701171875,2504.080810546875,4937.15087890625
6206.00927734375,2872.140869140625,1902.9339599609375,537.2964477539062,3413.31494140625,1591.318359375,643.9962158203125,4752.99853515625,2509.069091796875,4963.59814453125
6240.958984375,2826.850830078125,1910.107421875,534.4051513671875,3395.34130859375,1595.3355712890625,649.4824829101562,4755.98779296875,2511.064208984375,4957.11181640625
6400.72705078125,2846.260498046875,1957.9296875,544.2755737304688,3385.8564453125,1602.165283203125,655.96630859375,4860.11474609375,2538.99853515625,4973.5791015625
6440.669921875,2787.0361328125,1917.0814208984375,539.98828125,3380.36474609375,1612.008056640625,655.6671142578125,4632.4287109375,2539.99560546875,4917.1904296875
6476.6162109375,2787.0361328125,1955.7379150390625,547.6654052734375,3389.3505859375,1614.01708984375,652.3753662109375,4665.81005859375,2566.43359375,4903.2177734375
6368.7734375,2784.0498046875,1957.7305908203125,554.5449829101562,3374.873291015625,1583.2828369140625,647.9862670898438,4672.78564453125,2577.90673828125,4898.72705078125
6428.68603515625,2769.119384765625,1968.29150390625,548.6624145507812,3426.294921875,1599.956298828125,644.1956787109375,4734.06640625,2580.400146484375,4941.64208984375
6432.68115234375,2797.98583984375,1982.83740234375,549.3607177734375,3417.807861328125,1612.611083984375,646.190673828125,4755.98779296875,2589.878173828125,4926.1728515625
6355.79150390625,2795.99365234375,1999.0771484375,552.8500366210938,3383.360595703125,1594.1304931640625,648.0860595703125,4810.79150390625,2605.84033203125,4881.76123046875
6399.728515625,2737.76220703125,2002.5640869140625,549.0611572265625,3363.8896484375,1588.9078369140625,653.17333984375,4811.28955078125,2576.409912109375,4852.81884765625
6428.68603515625,2736.766845703125,2007.545654296875,546.967529296875,3378.866943359375,1583.484130859375,655.2681884765625,4863.1044921875,2566.43359375,4884.75537109375
6459.64208984375,2848.76611328125,2024.98095703125,556.2399291992188,3366.884765625,1597.3448486328125,660.1559448242188,4897.98095703125,2590.37646484375,4898.72705078125
6522.55078125,2887.5927734375,2041.4197998046875,554.2459106445312,3425.79541015625,1627.274658203125,667.2383422851562,4958.76318359375,2586.885498046875,5006.01416015625
6592.44921875,2959.76953125,2036.936279296875,544.6743774414062,3477.217529296875,1648.366455078125,669.8318481445312,4948.79833984375,2572.917724609375,5072.88037109375
6568.484375,2953.79638671875,2003.5604248046875,544.2755737304688,3461.241943359375,1646.15673828125,669.931640625,4893.9951171875,2580.8994140625,5051.92236328125
6517.55859375,2970.720703125,1948.365478515625,540.8857421875,3421.302490234375,1643.7462158203125,670.8294067382812,4706.6650390625,2579.9013671875,5034.9560546875
6427.68798828125,3016.51611328125,1985.029296875,544.2755737304688,3445.2666015625,1635.109130859375,666.8392333984375,4784.884765625,2570.9228515625,5050.923828125
6466.63134765625,2951.3076171875,1967.6937255859375,544.774169921875,3445.765380859375,1647.362060546875,669.0338745117188,4787.3759765625,2582.89453125,5027.9697265625
6479.61279296875,2934.384033203125,1989.6121826171875,544.0762329101562,3433.28466796875,1650.3748779296875,665.0438232421875,4838.6923828125,2598.358154296875,5012.00244140625
6372.76708984375,2887.0947265625,1972.276611328125,544.1759643554688,3429.29052734375,1639.52783203125,662.8491821289062,4806.806640625,2597.359619140625,4988.5478515625
6314.8515625,2892.570556640625,1980.6456298828125,544.375244140625,3385.8564453125,1630.890625,661.751953125,4791.361328125,2581.896484375,4993.04052734375
6321.84228515625,2912.481201171875,1999.0771484375,540.487060546875,3395.841064453125,1645.7552490234375,665.5425415039062,4850.6494140625,2586.385498046875,5014.99560546875
6401.72705078125,2938.3662109375,2022.490234375,541.9822387695312,3414.81201171875,1672.2705078125,668.8344116210938,4832.712890625,2586.885498046875,5080.86328125
6432.68115234375,2911.9833984375,2026.4754638671875,526.4288940429688,3433.28466796875,1667.8509521484375,662.649658203125,4858.62060546875,2546.979248046875,5068.8876953125
6392.73876953125,3090.684326171875,1989.8114013671875,514.1654052734375,3394.343505859375,1657.004150390625,659.7570190429688,4762.962890625,2515.0546875,5054.91650390625
6380.75634765625,3079.236083984375,2020.9957275390625,516.159423828125,3381.862548828125,1653.5887451171875,661.0538330078125,4833.7099609375,2533.0126953125,5001.02490234375
6370.7705078125,3050.863037109375,2022.98828125,521.4437255859375,3374.873291015625,1661.8250732421875,660.9539794921875,4800.8271484375,2549.4736328125,5019.98583984375
6454.64892578125,3050.364990234375,2034.94384765625,525.7308959960938,3402.331787109375,1667.8509521484375,669.2334594726562,4811.28955078125,2559.448974609375,5031.96240234375
6349.80078125,3007.058837890625,1953.546142578125,521.9422607421875,3348.413330078125,1660.8206787109375,654.7695922851562,4590.08154296875,2535.506103515625,4988.0498046875
6840.09033203125,3006.560791015625,1950.7564697265625,522.0421752929688,3235.58447265625,1677.29248046875,653.4725952148438,4559.1923828125,2533.51123046875,4886.25244140625
6895.01220703125,3005.56494140625,1947.7674560546875,521.4437255859375,3317.95947265625,1693.1610107421875,660.7544555664062,4589.08544921875,2541.990966796875,4889.24755859375
7169.61376953125,3092.177978515625,1986.4241943359375,525.4317626953125,3406.824462890625,1737.55419921875,664.7444458007812,4664.81396484375,2596.362548828125,5003.01953125
7117.68798828125,2964.74658203125,1990.0108642578125,541.5836791992188,3443.269287109375,1736.3485107421875,663.1485595703125,4711.64599609375,2605.84033203125,5028.96728515625
7050.7861328125,2938.863037109375,1976.859375,544.0762329101562,3438.276611328125,1710.0343017578125,655.068603515625,4681.2548828125,2587.882080078125,4945.6337890625
7189.5849609375,3141.4580078125,1929.0369873046875,537.0969848632812,3520.6513671875,1717.8685302734375,664.3455200195312,4523.31982421875,2460.18359375,4997.03173828125
7229.52587890625,3096.658447265625,1837.1781005859375,525.3322143554688,3437.777099609375,1698.3836669921875,644.4948120117188,4370.86474609375,2397.832275390625,4929.66650390625
7088.73046875,2966.739013671875,1797.724609375,514.065673828125,3376.870361328125,1670.060791015625,625.2429809570312,4274.70947265625,2356.429931640625,4858.30859375
7065.76416015625,2966.739013671875,1772.2196044921875,505.4913024902344,3348.413330078125,1654.1915283203125,626.3401489257812,4212.43212890625,2327.0,4816.39208984375
7111.697265625,2992.623779296875,1753.4888916015625,504.0954895019531,3373.874267578125,1665.2396240234375,625.8413696289062,4180.04833984375,2325.00390625,4853.318359375
7217.2734375,3057.333740234375,1828.21142578125,501.4863586425781,3357.322265625,1674.9193115234375,632.7243041992188,4143.67236328125,2376.382080078125,4857.67822265625
7341.107421875,3043.395751953125,1795.3336181640625,501.4863586425781,3380.2900390625,1677.3299560546875,620.4548950195312,4042.023193359375,2367.40380859375,4865.1640625
7320.1357421875,3039.912353515625,1790.7506103515625,499.3922119140625,3419.236083984375,1676.7271728515625,609.4821166992188,4026.576416015625,2371.393798828125,4918.06298828125
7332.11962890625,3019.502685546875,1809.2816162109375,505.4750061035156,3394.77001953125,1691.5938720703125,612.7738647460938,4103.31201171875,2392.3447265625,4897.6015625
7259.21728515625,2995.113037109375,1776.20458984375,496.60009765625,3402.259765625,1667.0841064453125,600.7039794921875,4047.504638671875,2338.97119140625,4957.4873046875
7220.27001953125,3035.92919921875,1766.0423583984375,488.3235168457031,3410.748046875,1653.0206298828125,589.9097900390625,4012.126708984375,2270.002685546875,4966.96826171875
7246.23583984375,3015.52099609375,1748.7069091796875,488.8220520019531,3447.197509765625,1665.4764404296875,595.7958984375,3991.198974609375,2268.007568359375,5001.4033203125
7271.2021484375,3022.98779296875,1774.8099365234375,498.69427490234375,3441.20556640625,1672.106201171875,602.2805786132812,4050.9921875,2309.915283203125,5081.248046875
7259.21728515625,2966.739013671875,1728.3822021484375,491.9631652832031,3438.209228515625,1673.91455078125,595.4967041015625,3995.683349609375,2282.974365234375,5060.28955078125
7402.02490234375,3011.041015625,1707.4599609375,497.44781494140625,3480.650634765625,1692.598388671875,596.893310546875,3976.250732421875,2318.39599609375,5107.19775390625
7314.1435546875,2965.24560546875,1692.3160400390625,493.0601501464844,3416.24072265625,1683.557861328125,592.3041381835938,3932.402099609375,2282.475341796875,5015.37548828125
7303.15869140625,2947.8232421875,1674.1834716796875,486.6282043457031,3413.244384765625,1698.82666015625,585.0213623046875,3910.9765625,2261.521728515625,5000.404296875
7230.25634765625,2819.397705078125,1666.4122314453125,486.6781005859375,3439.70751953125,1694.8082275390625,579.5343017578125,3920.94189453125,2243.062255859375,5085.24169921875
7256.22216796875,2817.406005859375,1705.66650390625,497.34796142578125,3449.693603515625,1700.0318603515625,580.4320068359375,3975.25439453125,2275.49072265625,5126.1640625
7355.08837890625,2859.21923828125,1723.5997314453125,501.4863586425781,3485.14453125,1717.1082763671875,590.1092529296875,4029.06787109375,2291.455322265625,5140.1357421875
7308.15185546875,2867.18359375,1766.44091796875,498.7939147949219,3498.62548828125,1719.3187255859375,590.0096435546875,4135.20166015625,2270.501708984375,5186.04833984375
7522.86279296875,2888.58837890625,1759.0682373046875,502.3836975097656,3586.004150390625,1744.6317138671875,593.5013427734375,4132.7099609375,2290.956787109375,5260.9052734375
7420.0009765625,2899.539306640625,1758.07177734375,501.4863586425781,3620.455810546875,1751.2615966796875,592.3041381835938,4114.77197265625,2274.492919921875,5313.802734375
7381.0537109375,2891.574462890625,1799.71728515625,505.5747985839844,3604.977294921875,1753.0697021484375,602.6796264648438,4193.00048828125,2287.46435546875,5296.83447265625
7181.32275390625,2897.050048828125,1744.537109375,505.5747985839844,3484.1455078125,1709.4739990234375,597.3922119140625,4205.9560546875,2279.482177734375,5169.0810546875
7245.23583984375,2918.952392578125,1753.3070068359375,499.5916442871094,3453.687744140625,1722.934326171875,599.5869140625,4222.39990234375,2254.53662109375,5180.0595703125
6994.57373046875,2882.614990234375,1752.310302734375,503.3809509277344,3372.80078125,1686.7723388671875,605.5728759765625,4203.96337890625,2271.49951171875,5053.30322265625
6837.7861328125,2950.81005859375,1768.852783203125,511.2588195800781,3325.36669921875,1649.002197265625,612.1573486328125,4236.35205078125,2322.387451171875,4944.01318359375
6907.69140625,3029.457763671875,1770.8460693359375,510.6604309082031,3357.822021484375,1657.4404296875,624.0293579101562,4273.72265625,2300.43603515625,4952.994140625
6894.708984375,3059.324951171875,1797.5533447265625,502.5832214355469,3376.79541015625,1669.4947509765625,624.7278442382812,4317.072265625,2284.969482421875,4993.41748046875
6838.47314453125,2983.48388671875,1830.0401611328125,502.5902099609375,3275.93603515625,1649.766357421875,625.9528198242188,4395.017578125,2277.486328125,4901.095703125
6783.85888671875,2891.077392578125,1817.882568359375,523.1253662109375,3231.996826171875,1634.5377197265625,617.1456298828125,4317.57080078125,2325.879638671875,4840.21142578125
6881.7265625,2936.872314453125,1788.385009765625,515.5466918945312,3273.9384765625,1653.2215576171875,610.5611572265625,4248.310546875,2329.372802734375,4928.04248046875
6937.65087890625,2947.8232421875,1789.3814697265625,513.6519165039062,3264.951171875,1654.427001953125,608.166748046875,4248.8076171875,2332.365966796875,4919.55859375
7117.40869140625,2948.321533203125,1786.3919677734375,515.4469604492188,3258.95947265625,1665.275390625,614.5516967773438,4234.8564453125,2337.853271484375,4910.57666015625
7157.35595703125,2904.517333984375,1782.6051025390625,519.5354614257812,3217.51708984375,1679.137939453125,614.1526489257812,4218.41357421875,2338.352783203125,4785.81591796875
7160.35107421875,2871.165771484375,1755.1004638671875,517.44140625,3242.981689453125,1693.40185546875,611.4590454101562,4230.3720703125,2348.33056640625,4858.17724609375
7235.2490234375,2819.397705078125,1704.875244140625,509.6632995605469,3254.965087890625,1707.6656494140625,609.86279296875,4123.74072265625,2326.379150390625,4895.107421875
7318.1376953125,2911.486083984375,1726.9984130859375,507.2701416015625,3228.501953125,1687.57568359375,614.352294921875,4162.10791015625,2333.36328125,4852.1875
7369.0693359375,2921.441162109375,1728.5927734375,512.8544311523438,3277.43359375,1718.9166259765625,617.7440795898438,4151.146484375,2357.809326171875,4893.60888671875
7373.0634765625,2931.89404296875,1748.7230224609375,517.8401489257812,3294.9091796875,1732.77880859375,622.8322143554688,4234.8564453125,2403.209228515625,4908.08203125
7251.228515625,2994.1162109375,1726.4005126953125,514.3500366210938,3328.362548828125,1752.46728515625,623.1314697265625,4194.49560546875,2378.763671875,4880.634765625
7126.39697265625,2973.210205078125,1729.9879150390625,512.754638671875,3313.883056640625,1738.40380859375,618.4426879882812,4187.02197265625,2385.249267578125,4882.63037109375
6889.71484375,2884.108154296875,1659.233642578125,490.6169738769531,3214.022216796875,1677.5308837890625,601.5823364257812,3992.195556640625,2299.937255859375,4776.333984375
6930.65966796875,2777.0751953125,1653.8525390625,483.5368347167969,3274.438232421875,1678.1334228515625,601.681884765625,3978.742431640625,2281.4775390625,4774.8369140625
6988.58154296875,2789.52197265625,1677.37060546875,493.5087585449219,3283.924560546875,1706.6614990234375,600.48486328125,4021.59375,2313.906005859375,4792.3037109375
7033.521484375,2811.92529296875,1680.3602294921875,500.88800048828125,3323.369873046875,1723.1353759765625,602.8792724609375,4040.52880859375,2336.85595703125,4833.7236328125
6999.568359375,2794.998046875,1665.61181640625,500.19000244140625,3315.380859375,1720.7247314453125,597.7913208007812,4012.624755859375,2316.8994140625,4827.236328125
7081.45703125,2806.947021484375,1658.2374267578125,504.8768005371094,3350.33203125,1728.157958984375,603.178466796875,4004.652099609375,2314.40478515625,4830.72900390625
7042.509765625,2797.9853515625,1690.724365234375,500.58880615234375,3316.878662109375,1719.7197265625,596.6709594726562,4089.858154296875,2310.413818359375,4770.34619140625
6906.6923828125,2698.413330078125,1714.4420166015625,492.16253662109375,3205.53369140625,1682.5533447265625,606.0501098632812,4194.99365234375,2285.46923828125,4638.0986328125
6969.607421875,2705.384033203125,1669.19921875,491.3648681640625,3226.00537109375,1691.794677734375,605.9503784179688,4100.81982421875,2284.471435546875,4636.103515625
6875.73486328125,2685.46826171875,1636.512451171875,488.8220520019531,3159.59814453125,1663.0657958984375,604.5535278320312,4005.150390625,2259.02783203125,4559.74951171875
6805.82861328125,2681.9833984375,1616.980712890625,484.8332214355469,3158.598876953125,1643.5784912109375,602.2584838867188,3938.381591796875,2243.56103515625,4599.6728515625
6811.8203125,2670.532470703125,1600.4381103515625,486.8774719238281,3141.623046875,1659.24853515625,605.0523681640625,3947.848876953125,2253.539306640625,4643.5888671875
6762.88623046875,2652.112060546875,1594.458984375,483.6865234375,3112.1640625,1653.6234130859375,600.262939453125,3947.848876953125,2235.0791015625,4617.1396484375
6719.94384765625,2636.67822265625,1597.8472900390625,488.6226806640625,3091.692626953125,1647.1947021484375,603.3561401367188,3985.21923828125,2234.0830078125,4549.2705078125
6793.84423828125,2656.5927734375,1612.795166015625,497.7468566894531,3110.1669921875,1662.663818359375,609.0433959960938,4014.11962890625,2276.488525390625,4576.71826171875
6909.68798828125,2704.884521484375,1633.9217529296875,504.9764404296875,3119.154541015625,1690.187744140625,609.3428955078125,4044.016357421875,2297.94140625,4556.75537109375
7293.171875,2748.697021484375,1639.30322265625,508.56634521484375,3137.628662109375,1727.1533203125,616.0278930664062,4054.978515625,2316.400390625,4622.62890625
7373.0634765625,2697.417724609375,1651.460693359375,510.5607604980469,3116.65771484375,1707.6656494140625,616.0278930664062,4103.80908203125,2320.391845703125,4622.62890625
7427.9892578125,2702.39599609375,1672.5875244140625,510.5607604980469,3092.69091796875,1744.43115234375,593.0789794921875,4125.7333984375,2324.88232421875,4548.77099609375
7377.05859375,2704.38818359375,1671.7900390625,491.1653747558594,3101.17919921875,1747.6456298828125,586.6932983398438,4140.68212890625,2324.383544921875,4586.69873046875
7569.79833984375,2734.75732421875,1647.275390625,499.1927490234375,3173.578369140625,1790.035888671875,586.6932983398438,4048.9990234375,2323.884521484375,4643.09033203125
7490.9052734375,2690.447021484375,1629.138427734375,487.9244689941406,3160.09765625,1776.5758056640625,581.7042846679688,4000.16796875,2228.094970703125,4614.0009765625
7454.95361328125,2729.77880859375,1667.604736328125,495.70263671875,3149.612060546875,1768.9410400390625,587.4913940429688,4153.6376953125,2255.53466796875,4603.52099609375
7471.9306640625,2775.08349609375,1716.8338623046875,509.6632995605469,3126.14453125,1761.909423828125,594.6754760742188,4279.203125,2303.42919921875,4586.5517578125
7353.0908203125,2779.066162109375,1758.48876953125,514.9483642578125,3097.1845703125,1737.8011474609375,596.5712890625,4328.03369140625,2323.884521484375,4597.0322265625
7327.1259765625,2829.84814453125,1756.8944091796875,512.6547241210938,3120.65234375,1729.9661865234375,596.7708129882812,4333.017578125,2333.86279296875,4680.87841796875
7277.193359375,2852.750244140625,1745.733154296875,512.533447265625,3111.66455078125,1730.9708251953125,599.4647827148438,4317.57080078125,2337.3544921875,4645.94189453125
7267.20654296875,2873.161865234375,1720.81982421875,507.2475280761719,3085.70068359375,1744.8326416015625,594.2762451171875,4191.50537109375,2335.857666015625,4666.40478515625
7238.24560546875,2898.055908203125,1686.5390625,505.3526306152344,3104.674560546875,1725.947998046875,585.2963256835938,4125.236328125,2324.383544921875,4604.51806640625
7265.20947265625,2914.98291015625,1690.525146484375,510.5387878417969,3055.74267578125,1738.8056640625,587.3916625976562,4131.21484375,2336.357177734375,4588.5478515625
7377.05859375,2892.57958984375,1670.992919921875,509.441650390625,3111.66455078125,1747.243408203125,572.9238891601562,4062.452880859375,2330.86865234375,4616.99609375
7306.15380859375,2887.601318359375,1668.80029296875,504.95361328125,3119.154541015625,1709.1031494140625,569.0326538085938,4077.40087890625,2290.3095703125,4594.537109375
7238.24560546875,2839.80615234375,1684.1473388671875,507.5467529296875,3092.191650390625,1707.6964111328125,572.4249877929688,4140.18359375,2303.2822265625,4559.6015625
7373.0634765625,2865.69482421875,1680.3602294921875,500.46563720703125,3102.677490234375,1722.16357421875,573.7221069335938,4152.14208984375,2288.812255859375,4558.603515625
7302.16064453125,2877.1455078125,1698.298095703125,500.56536865234375,3114.161376953125,1724.373779296875,579.4094848632812,4199.9775390625,2281.32763671875,4549.12109375
7244.23779296875,2848.76708984375,1684.7449951171875,495.7781066894531,3109.667236328125,1704.4814453125,575.1190795898438,4131.7138671875,2265.3603515625,4518.177734375
7326.12744140625,2958.794189453125,1664.41552734375,495.92767333984375,3094.18896484375,1709.5048828125,568.4337768554688,4082.882080078125,2258.37451171875,4486.736328125
7408.01708984375,2968.2548828125,1704.2772216796875,497.6730041503906,3115.159912109375,1721.761474609375,578.5113525390625,4170.08056640625,2276.836669921875,4508.1953125
7525.857421875,2996.63134765625,1714.2425537109375,498.9696044921875,3147.115234375,1735.02294921875,581.5047607421875,4208.44775390625,2270.849365234375,4510.1923828125
7549.826171875,2973.233154296875,1727.9947509765625,491.788818359375,3188.05810546875,1748.083251953125,581.5047607421875,4242.3310546875,2251.887939453125,4552.11572265625
7518.8671875,3066.8310546875,1720.81982421875,488.0487365722656,3184.562744140625,1768.7789306640625,583.799560546875,4224.890625,2233.426025390625,4554.111328125
7489.90673828125,3059.36328125,1738.35888671875,484.8074035644531,3185.0625,1770.386474609375,579.5092163085938,4255.2861328125,2235.4208984375,4563.09521484375
7447.962890625,3046.91748046875,1704.077880859375,478.92303466796875,3160.595947265625,1762.1480712890625,575.019287109375,4187.02197265625,2206.481689453125,4569.5830078125
7412.01171875,3036.959228515625,1712.84765625,480.46893310546875,3119.653076171875,1738.8404541015625,567.9349975585938,4215.423828125,2210.9716796875,4533.64990234375
7324.12939453125,2972.2373046875,1668.6014404296875,468.80010986328125,3113.16259765625,1715.1307373046875,554.9638061523438,4160.1142578125,2156.583251953125,4516.181640625
7303.15869140625,2962.280029296875,1683.1510009765625,471.09393310546875,3079.2099609375,1715.934814453125,557.55810546875,4165.09716796875,2159.576416015625,4512.18896484375
7219.271484375,2942.863525390625,1655.845703125,464.11248779296875,3054.743896484375,1714.7291259765625,551.072509765625,4115.27001953125,2140.11669921875,4466.77099609375
7248.2314453125,2985.18212890625,1697.8995361328125,471.8419189453125,3096.186279296875,1737.433837890625,560.6511840820312,4201.970703125,2176.541748046875,4542.63232421875
7212.28076171875,2987.1728515625,1709.2598876953125,469.9967346191406,3071.72021484375,1736.429443359375,559.154541015625,4241.83251953125,2172.0517578125,4536.14404296875
7236.248046875,2981.198486328125,1704.67578125,468.0520935058594,3068.224853515625,1758.3306884765625,557.657958984375,4241.83251953125,2170.554443359375,4540.13623046875
